Feature_Name,Feature_Name_EN,Target,Diameter,Center_Latitude,Center_Longitude,Coordinate_System,Approval_Status,Approval_Status_EN,Approval_Date,Origin,Origin_EN
希尔德加德K,Hildegard K,Moon,33,-51.03,125.49,Planetographic  +East  -180 - 180,已批准,Approved,"Feb 25, 2016",Hildegard von Bingen;德国作家，作曲家，神秘主义者和有远见的人。在德国，她被认为是自然历史科学研究的奠基人（1098年至1179年）。,"Hildegard von Bingen; German writer, composer, mystic and visionary. In Germany she is considered the founder of the scientific study of natural history (1098- 1179)."
爬坡道,Hill,Moon,15.86,20.91,40.81,Planetographic  +East  -180 - 180,已批准,Approved,1973,乔治·威廉；美国天文学家，数学家（1838-1914）。,"George William; American astronomer, mathematician (1838-1914)."
价钱,Hind,Moon,28.5,-7.92,7.31,Planetographic  +East  -180 - 180,已批准,Approved,1935,约翰·罗素；英国天文学家（1823-1895）。,John Russell; British astronomer (1823-1895).
后C,Hind C,Moon,6.75,-8.71,7.44,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰·罗素；英国天文学家（1823-1895）。,John Russell; British astronomer (1823-1895).
欣舍伍德,Hinshelwood,Moon,13.35,89.41,-51.89,Planetographic  +East  -180 - 180,已批准,Approved,"Apr 17, 2009",西里尔·诺曼爵士；英国化学家，1956年诺贝尔奖获得者（1897-1967）。,"Sir Cyril Norman; English chemist, Nobel Prize winner 1956 (1897-1967)."
希帕洛斯,Hippalus,Moon,57.36,-24.92,-30.42,Planetographic  +East  -180 - 180,已批准,Approved,1935,希腊探险家（unkn-c。120）。,Greek explorer (unkn-c. 120).
希帕洛斯A,Hippalus A,Moon,7.62,-23.82,-32.85,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊探险家（unkn-c。120）。,Greek explorer (unkn-c. 120).
希帕洛斯B,Hippalus B,Moon,4.98,-25.23,-30.39,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊探险家（unkn-c。120）。,Greek explorer (unkn-c. 120).
希帕洛斯C,Hippalus C,Moon,3.33,-24.14,-30.64,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊探险家（unkn-c。120）。,Greek explorer (unkn-c. 120).
希帕洛斯D,Hippalus D,Moon,22.42,-23.67,-32.1,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊探险家（unkn-c。120）。,Greek explorer (unkn-c. 120).
Hipparchus,Hipparchus,Moon,143.95,-5.36,4.91,Planetographic  +East  -180 - 180,已批准,Approved,1935,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus B,Hipparchus B,Moon,4.41,-6.99,1.73,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus C,Hipparchus C,Moon,16.51,-7.41,8.21,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus D,Hipparchus D,Moon,4.22,-4.47,2.1,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus E,Hipparchus E,Moon,3.94,-4.23,2.23,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus F,Hipparchus F,Moon,8.91,-4.2,2.47,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus G,Hipparchus G,Moon,13.68,-5.03,7.4,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus H,Hipparchus H,Moon,3.84,-5.48,2.28,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus J,Hipparchus J,Moon,13.79,-7.59,3.2,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus K,Hipparchus K,Moon,10.87,-6.97,2.16,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
嘻哈,Hipparchus L,Moon,12.65,-6.87,9,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus N,Hipparchus N,Moon,5.48,-4.85,4.98,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
嬉皮士,Hipparchus P,Moon,5.02,-4.75,2.7,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus Q,Hipparchus Q,Moon,6.89,-8.5,2.87,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus T,Hipparchus T,Moon,6.01,-7.15,3.53,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus U,Hipparchus U,Moon,7.73,-6.77,3.55,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
嬉皮士W,Hipparchus W,Moon,5.21,-5.08,7.72,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus X,Hipparchus X,Moon,17.3,-5.85,4.89,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
Hipparchus Z,Hipparchus Z,Moon,5.64,-8.56,9.06,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊天文学家（unkn-fl。140 B.C.）。,Greek astronomer (unkn-fl. 140 B.C.).
希波克拉底,Hippocrates,Moon,59.24,70.26,-146.54,Planetographic  +East  -180 - 180,已批准,Approved,1970,希腊医生（约公元前460-377年）。,Greek doctor (c. 460-377 B.C.).
希波克拉底Q,Hippocrates Q,Moon,36.2,68.47,-148.65,Planetographic  +East  -180 - 180,已批准,Approved,2006,希腊医生（约公元前460-377年）。,Greek doctor (c. 460-377 B.C.).
平山,Hirayama,Moon,145.21,-6.01,93.63,Planetographic  +East  -180 - 180,已批准,Approved,1970,Kiyotsugu;日本Ast Ronome r（1874-1934）; Shin;日本Ast Ronome r（1867-1945）。,Kiyotsugu; Japanese astronomer (1874-1943); Shin; Japanese astronomer (1867-1945).
平山C,Hirayama C,Moon,23.23,-4.18,95.41,Planetographic  +East  -180 - 180,已批准,Approved,2006,Kiyotsugu;日本Ast Ronome r（1874-1934）; Shin;日本Ast Ronome r（1867-1945）。,Kiyotsugu; Japanese astronomer (1874-1943); Shin; Japanese astronomer (1867-1945).
平山F,Hirayama F,Moon,35.21,-5.76,97.12,Planetographic  +East  -180 - 180,已批准,Approved,2006,Kiyotsugu;日本Ast Ronome r（1874-1934）; Shin;日本Ast Ronome r（1867-1945）。,Kiyotsugu; Japanese astronomer (1874-1943); Shin; Japanese astronomer (1867-1945).
平山G,Hirayama G,Moon,18.04,-6.44,96.77,Planetographic  +East  -180 - 180,已批准,Approved,2006,Kiyotsugu;日本Ast Ronome r（1874-1934）; Shin;日本Ast Ronome r（1867-1945）。,Kiyotsugu; Japanese astronomer (1874-1943); Shin; Japanese astronomer (1867-1945).
平山K,Hirayama K,Moon,38.13,-8.26,94.88,Planetographic  +East  -180 - 180,已批准,Approved,2006,Kiyotsugu;日本Ast Ronome r（1874-1934）; Shin;日本Ast Ronome r（1867-1945）。,Kiyotsugu; Japanese astronomer (1874-1943); Shin; Japanese astronomer (1867-1945).
平山,Hirayama L,Moon,23.09,-9.37,94.36,Planetographic  +East  -180 - 180,已批准,Approved,2006,Kiyotsugu;日本Ast Ronome r（1874-1934）; Shin;日本Ast Ronome r（1867-1945）。,Kiyotsugu; Japanese astronomer (1874-1943); Shin; Japanese astronomer (1867-1945).
平山M,Hirayama M,Moon,28.54,-9.26,93.54,Planetographic  +East  -180 - 180,已批准,Approved,2006,Kiyotsugu;日本Ast Ronome r（1874-1934）; Shin;日本Ast Ronome r（1867-1945）。,Kiyotsugu; Japanese astronomer (1874-1943); Shin; Japanese astronomer (1867-1945).
平山,Hirayama N,Moon,16.39,-7.15,93.64,Planetographic  +East  -180 - 180,已批准,Approved,2006,Kiyotsugu;日本Ast Ronome r（1874-1934）; Shin;日本Ast Ronome r（1867-1945）。,Kiyotsugu; Japanese astronomer (1874-1943); Shin; Japanese astronomer (1867-1945).
平山Q,Hirayama Q,Moon,41.04,-7.95,91.26,Planetographic  +East  -180 - 180,已批准,Approved,2006,Kiyotsugu;日本Ast Ronome r（1874-1934）; Shin;日本Ast Ronome r（1867-1945）。,Kiyotsugu; Japanese astronomer (1874-1943); Shin; Japanese astronomer (1867-1945).
平山S,Hirayama S,Moon,28.01,-6.47,92.34,Planetographic  +East  -180 - 180,已批准,Approved,2006,Kiyotsugu;日本Ast Ronome r（1874-1934）; Shin;日本Ast Ronome r（1867-1945）。,Kiyotsugu; Japanese astronomer (1874-1943); Shin; Japanese astronomer (1867-1945).
平山T,Hirayama T,Moon,17.15,-6.42,91.53,Planetographic  +East  -180 - 180,已批准,Approved,2006,Kiyotsugu;日本Ast Ronome r（1874-1934）; Shin;日本Ast Ronome r（1867-1945）。,Kiyotsugu; Japanese astronomer (1874-1943); Shin; Japanese astronomer (1867-1945).
平山Y,Hirayama Y,Moon,48.89,-4.54,93.24,Planetographic  +East  -180 - 180,已批准,Approved,2006,Kiyotsugu;日本Ast Ronome r（1874-1934）; Shin;日本Ast Ronome r（1867-1945）。,Kiyotsugu; Japanese astronomer (1874-1943); Shin; Japanese astronomer (1867-1945).
霍夫迈斯特,Hoffmeister,Moon,44.46,15.04,136.84,Planetographic  +East  -180 - 180,已批准,Approved,1970,餐饮;德国天文学家（1892-1968）。,Cuno; German astronomer (1892-1968).
霍夫迈斯特D,Hoffmeister D,Moon,21.53,16.63,140.27,Planetographic  +East  -180 - 180,已批准,Approved,2006,餐饮;德国天文学家（1892-1968）。,Cuno; German astronomer (1892-1968).
霍夫迈斯特F,Hoffmeister F,Moon,18.66,14.56,141.08,Planetographic  +East  -180 - 180,已批准,Approved,2006,餐饮;德国天文学家（1892-1968）。,Cuno; German astronomer (1892-1968).
霍夫迈斯特N,Hoffmeister N,Moon,41.47,13.47,137.06,Planetographic  +East  -180 - 180,已批准,Approved,2006,餐饮;德国天文学家（1892-1968）。,Cuno; German astronomer (1892-1968).
霍夫迈斯特Z,Hoffmeister Z,Moon,27.56,17.68,136.7,Planetographic  +East  -180 - 180,已批准,Approved,2006,餐饮;德国天文学家（1892-1968）。,Cuno; German astronomer (1892-1968).
霍格,Hogg,Moon,38.39,33.51,121.96,Planetographic  +East  -180 - 180,已批准,Approved,1970,亚瑟·罗伯特；澳大利亚天文学家（1903-1966）;弗兰克·斯科特；加拿大天文学家（1904-1951）。,Arthur Robert; Australian astronomer (1903-1966); Frank Scott; Canadian astronomer (1904-1951).
嘿g,Hogg E,Moon,19.83,33.96,125.03,Planetographic  +East  -180 - 180,已批准,Approved,2006,亚瑟·罗伯特；澳大利亚天文学家（1903-1966）;弗兰克·斯科特；加拿大天文学家（1904-1951）。,Arthur Robert; Australian astronomer (1903-1966); Frank Scott; Canadian astronomer (1904-1951).
霍格,Hogg K,Moon,24.79,30.94,123.58,Planetographic  +East  -180 - 180,已批准,Approved,2006,亚瑟·罗伯特；澳大利亚天文学家（1903-1966）;弗兰克·斯科特；加拿大天文学家（1904-1951）。,Arthur Robert; Australian astronomer (1903-1966); Frank Scott; Canadian astronomer (1904-1951).
霍格,Hogg P,Moon,23.04,32.37,121.55,Planetographic  +East  -180 - 180,已批准,Approved,2006,亚瑟·罗伯特；澳大利亚天文学家（1903-1966）;弗兰克·斯科特；加拿大天文学家（1904-1951）。,Arthur Robert; Australian astronomer (1903-1966); Frank Scott; Canadian astronomer (1904-1951).
霍格,Hogg T,Moon,25.58,33.62,119.07,Planetographic  +East  -180 - 180,已批准,Approved,2006,亚瑟·罗伯特；澳大利亚天文学家（1903-1966）;弗兰克·斯科特；加拿大天文学家（1904-1951）。,Arthur Robert; Australian astronomer (1903-1966); Frank Scott; Canadian astronomer (1904-1951).
霍曼,Hohmann,Moon,16.81,-17.92,-94.26,Planetographic  +East  -180 - 180,已批准,Approved,1970,沃尔特德国太空飞行工程师（1880-1945）。,Walter; German space flight engineer (1880-1945).
霍曼Q,Hohmann Q,Moon,14.06,-21.78,-98.28,Planetographic  +East  -180 - 180,已批准,Approved,2006,沃尔特德国太空飞行工程师（1880-1945）。,Walter; German space flight engineer (1880-1945).
[霍曼T],[Hohmann T],Moon,0,-17.8,-97.5,Planetographic  +East  -180 - 180,废除,Dropped,2006,沃尔特德国太空飞行工程师（1880-1945）。,Walter; German space flight engineer (1880-1945).
霍尔顿,Holden,Moon,47.6,-19.19,62.53,Planetographic  +East  -180 - 180,已批准,Approved,1935,爱德华·辛格尔顿美国天文学家（1846-1914）。,Edward Singleton; American astronomer (1846-1914).
霍尔顿河,Holden R,Moon,18.3,-20.82,60.99,Planetographic  +East  -180 - 180,已批准,Approved,2006,爱德华·辛格尔顿美国天文学家（1846-1914）。,Edward Singleton; American astronomer (1846-1914).
霍尔顿S,Holden S,Moon,13.83,-20.41,61.56,Planetographic  +East  -180 - 180,已批准,Approved,2006,爱德华·辛格尔顿美国天文学家（1846-1914）。,Edward Singleton; American astronomer (1846-1914).
霍尔顿,Holden T,Moon,9.46,-19.02,64.17,Planetographic  +East  -180 - 180,已批准,Approved,2006,爱德华·辛格尔顿美国天文学家（1846-1914）。,Edward Singleton; American astronomer (1846-1914).
霍尔顿五世,Holden V,Moon,11.57,-18.57,62.07,Planetographic  +East  -180 - 180,已批准,Approved,2006,爱德华·辛格尔顿美国天文学家（1846-1914）。,Edward Singleton; American astronomer (1846-1914).
霍尔顿·W,Holden W,Moon,11.53,-18.91,60.02,Planetographic  +East  -180 - 180,已批准,Approved,2006,爱德华·辛格尔顿美国天文学家（1846-1914）。,Edward Singleton; American astronomer (1846-1914).
霍莱切克,Holetschek,Moon,37.77,-27.61,151.15,Planetographic  +East  -180 - 180,已批准,Approved,1970,约翰奥地利天文学家（1846-1923）。,Johann; Austrian astronomer (1846-1923).
Holetschek N,Holetschek N,Moon,16.49,-30.25,150.21,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰奥地利天文学家（1846-1923）。,Johann; Austrian astronomer (1846-1923).
Holetschek P,Holetschek P,Moon,15.62,-29.98,149.56,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰奥地利天文学家（1846-1923）。,Johann; Austrian astronomer (1846-1923).
Holetschek R,Holetschek R,Moon,77.85,-29.13,147.83,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰奥地利天文学家（1846-1923）。,Johann; Austrian astronomer (1846-1923).
Holetschek Z,Holetschek Z,Moon,26.53,-26.31,151.12,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰奥地利天文学家（1846-1923）。,Johann; Austrian astronomer (1846-1923).
[荷马],[Homer],Moon,0,-24.3,133.6,Planetographic  +East  -180 - 180,不批准,Not Approved, ,希腊史诗诗人（公元前8或9世纪）。,Greek epic poet (8th or 9th century B.C.).
熊蜂,Hommel,Moon,113.6,-54.74,32.93,Planetographic  +East  -180 - 180,已批准,Approved,1935,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
霍梅尔A,Hommel A,Moon,44.8,-53.85,33.97,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
霍梅尔B,Hommel B,Moon,33.02,-55.34,36.94,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
霍梅尔C,Hommel C,Moon,51.41,-54.91,29.82,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
大黄蜂D,Hommel D,Moon,26.53,-55.93,32.55,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
霍梅尔E,Hommel E,Moon,13.38,-59.1,31.04,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
霍梅尔F,Hommel F,Moon,18.25,-58.59,32.03,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
霍梅尔G,Hommel G,Moon,30.95,-58.11,27.4,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
霍梅尔H,Hommel H,Moon,42.89,-52.55,30.67,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
大黄蜂HA,Hommel HA,Moon,10.43,-52.08,30.55,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
大黄蜂,Hommel J,Moon,17.63,-53.53,27.88,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
霍梅尔K,Hommel K,Moon,14.86,-55.57,26.95,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
霍梅尔,Hommel L,Moon,17.28,-56.18,27.87,Planetographic  +East  -180 - 180,已批准,Approved,2006,约翰德国天文学家，数学家（1518-1562）。,"Johann; German astronomer, mathematician (1518-1562)."
